score	row	col
1878	9956	7975
38	66	67
43	143	127
33	44	43
43	95	97
33	44	43
43	95	97
29	82	82
20	30	31
29	82	82
20	30	31
13	22	24
199	760	742
62	171	162
16	22	21
68	163	162
91	213	211
94	583	547
52	1120	1053
46	159	156
54	199	180
21	30	30
41	72	67
65	172	176
52	74	74
233	657	636
59	205	191
81	1038	903
67	3225	2862
19	24	25
45	113	116
191	612	605
59	233	221
374	1252	1241
42	3520	2793
44	93	99
40	79	74
39	78	73
45	94	100
44	93	99
40	79	74
40	83	84
22	48	50
19	40	35
240	841	800
40	121	119
45	70	72
21	55	53
296	1177	1139
62	143	138
236	3365	2280
220	2987	1939
100	857	779
63	289	271
30	224	210
95	177	175
36	58	58
20	19	19
17	16	16
47	100	97
36	101	97
52	142	148
75	135	141
25	40	39
176	637	593
136	349	349
63	118	116
136	349	349
58	118	116
24	129	329
17	305	118
25	138	59
17	305	118
26	49	47
48	89	92
16	37	39
43	81	80
14	13	13
59	121	126
162	327	332
42	98	94
133	439	434
96	207	211
108	340	354
72	170	171
70	133	138
15	14	14
117	229	240
18	27	25
163	433	416
70	158	152
33	44	43
136	747	630
98	444	410
76	178	178
50	84	86
97	1044	1000
50	84	86
78	1044	996
104	1043	997
51	85	87
10	9	9
21	30	30
151	472	482
25	31	30
127	320	313
32	123	112
410	2037	5885
143	951	465
466	2772	9552
11	10	10
177	3303	4831
419	2445	2386
59	194	204
141	1298	1537
681	4755	3806
315	1797	2780
26	140	149
476	3347	1545
421	1568	1996
563	4415	1725
320	2787	2744
583	1537	2029
853	6486	1978
104	251	240
87	250	238
918	7319	3657
80	208	204
89	178	182
29	113	111
57	224	227
86	443	406
10	9	9
69	115	117
73	243	233
34	64	61
14	13	13
20	19	19
11	10	10
20	19	19
11	10	10
10	9	9
21	20	20
10	9	9
21	20	20
10	9	9
21	20	20
10	9	9
21	20	20
27	125	122
38	215	214
27	125	122
38	215	214
27	125	122
38	215	214
27	125	122
38	215	214
27	125	122
38	215	214
27	125	122
38	215	214
137	5027	2824
12	11	11
120	296	291
192	5178	2976
9	8	8
105	291	296
155	467	488
11	20	20
37	100	103
36	65	62
93	280	280
69	171	177
34	56	54
11	10	10
51	623	580
130	391	367
96	417	405
19	25	24
80	418	406
19	25	24
38	81	82
34	138	142
19	18	18
144	327	325
22	35	33
17	16	16
16	151	109
187	606	623
86	227	236
85	227	236
125	273	284
239	542	532
100	466	473
23	41	39
45	767	638
125	367	330
45	767	638
130	367	328
45	767	638
130	367	328
45	767	638
130	367	328
45	767	638
141	367	345
11	10	10
44	73	73
38	55	55
51	240	258
14	46	48
60	144	154
58	339	292
53	292	269
30	53	54
28	68	71
806	3402	3898
894	2604	2586
832	5908	6927
1381	3459	6503
847	5908	6926
1084	2817	2789
498	1841	1867
1731	7882	8857
511	1841	1867
1769	7882	8856
514	1827	1854
1757	7882	9027
822	5547	3519
1151	2951	5473
341	1320	1329
1683	8354	9306
796	5086	6117
1658	4307	4273
526	1910	1937
1735	4706	8236
13	18	19
56	265	246
22	171	124
72	163	165
23	118	116
61	161	161
18	23	24
85	189	183
56	566	552
24	189	190
138	579	491
67	350	342
94	215	221
97	164	161
32	56	59
842	4622	4621
123	519	544
158	362	364
105	236	238
94	348	354
11	10	10
32	80	77
40	153	150
49	136	140
41	112	118
248	1252	1146
38	76	74
25	158	158
30	1246	579
70	143	144
248	1019	960
64	251	235
20	47	46
16	15	15
28	59	59
73	156	151
33	81	78
91	195	193
70	119	119
70	92	92
273	2418	1932
174	6860	3836
47	81	83
46	64	67
36	91	95
104	289	287
38	121	124
17	16	16
29	57	58
92	391	408
18	28	29
336	1094	1116
60	125	124
80	174	177
84	349	352
55	103	97
30	36	35
14	13	13
21	32	34
10	9	9
30	74	66
79	285	279
79	284	278
30	75	67
38	80	83
110	339	320
85	261	265
49	78	82
125	336	341
158	331	331
87	195	191
52	106	104
94	296	341
23	44	43
24	30	29
35	60	60
27	38	40
25	30	31
10	9	9
43	83	88
91	361	355
590	2266	2340
10	9	9
26	48	51
37	120	118
25	112	91
24	45	44
165	581	574
60	121	129
179	427	426
170	611	524
69	198	203
28	34	33
16	20	20
562	9372	7913
209	1288	1265
562	9372	7913
209	1288	1265
562	9372	7913
209	1288	1265
562	9372	7913
209	1288	1265
520	8576	8461
257	1269	1248
520	8576	8461
257	1269	1248
805	5119	9319
227	1452	1423
510	7273	9837
1029	7281	8725
516	5667	8393
154	2975	2861
30	177	166
15	14	14
169	533	535
30	60	60
87	130	133
23	46	44
73	268	260
14	18	18
174	608	633
69	160	145
70	647	622
73	217	225
56	259	265
77	315	306
55	868	575
28	136	112
22	44	44
39	102	102
108	378	365
37	108	116
96	354	339
37	108	116
13	17	17
53	122	126
11	10	10
195	770	772
64	338	341
11	10	10
195	770	772
64	338	341
11	10	10
195	770	772
64	338	341
51	99	99
21	45	49
51	99	99
21	45	49
51	99	99
21	45	49
29	611	4878
21	42	43
48	93	96
14	18	18
27	33	32
86	153	155
28	82	83
169	361	357
138	1219	951
21	25	25
14	150	153
34	139	124
13	19	18
58	248	237
174	522	512
21	74	75
12	11	11
43	96	91
48	106	101
13	12	12
12	17	18
163	498	473
12	17	18
155	498	474
12	17	18
163	498	473
12	17	18
153	498	473
167	497	472
13	18	19
12	17	18
162	491	465
14	43	41
16	15	15
176	622	590
50	173	154
17	16	16
63	106	106
53	85	85
23	91	97
23	90	96
54	86	86
33	288	195
38	131	138
84	397	420
15	14	14
176	418	428
21	20	20
176	418	428
21	20	20
14	13	13
51	61	62
14	13	13
51	61	62
26	70	70
19	46	49
26	70	70
19	46	49
165	403	423
30	36	35
165	403	423
30	36	35
45	150	154
108	389	384
45	150	154
108	389	384
20	77	71
111	455	426
20	77	71
111	455	426
31	87	86
31	45	45
145	407	415
39	217	219
145	407	415
39	217	219
84	407	415
65	170	166
89	407	415
65	170	166
82	369	379
39	197	203
64	169	165
89	408	416
31	49	50
59	207	207
23	103	95
112	164	166
33	100	105
277	794	790
17	16	16
51	76	76
741	6308	3424
164	513	489
820	5843	6874
176	513	488
1112	5843	8753
164	513	489
909	6119	3212
174	513	489
786	4880	9185
184	513	489
1265	5843	6202
152	513	488
1274	6590	8783
184	513	489
1554	6119	5933
242	1237	1209
597	2336	2239
738	3269	3724
211	449	458
45	55	56
58	145	149
27	77	84
93	292	288
103	434	416
9	18	17
38	49	48
175	466	453
28	77	75
78	258	232
144	335	320
23	36	39
12	16	16
18	67	60
45	80	80
69	144	140
20	40	41
56	351	292
73	188	199
60	312	283
42	70	74
64	501	485
20	62	61
238	5225	9700
249	935	662
235	5241	2226
43	158	156
265	1572	967
48	158	156
485	2412	3594
48	158	156
52	291	301
176	2475	2435
164	1151	3357
272	4440	3565
154	1544	1698
272	2829	1726
155	2242	1247
259	943	671
233	4325	4841
389	2374	3285
161	1888	846
271	1359	2408
192	4113	5526
239	1235	912
369	7905	2309
57	271	278
25	70	73
45	80	78
31	47	41
113	407	417
47	660	625
26	68	64
47	660	625
26	68	64
29	145	141
59	155	153
39	112	117
20	71	69
39	112	117
20	71	69
39	112	117
20	71	69
39	112	117
20	71	69
123	604	578
39	120	125
76	490	467
24	35	37
85	147	144
18	17	17
26	49	50
151	948	688
52	124	119
83	178	185
61	120	115
92	271	268
143	498	485
58	128	122
132	905	833
66	128	131
162	413	392
270	576	556
64	249	238
77	129	125
95	331	313
158	572	579
93	260	238
61	260	247
62	104	103
13	20	22
69	183	181
29	98	83
69	183	181
29	98	83
71	126	128
112	302	295
71	126	128
112	302	295
48	135	131
121	289	292
283	1055	1027
143	512	544
152	513	508
385	1157	2528
83	511	1017
136	1237	1078
232	922	1385
56	271	280
150	897	916
230	5297	1704
37	363	335
297	5782	7671
19	36	36
129	438	428
92	427	432
284	1059	3261
92	427	432
577	2176	2843
92	433	439
556	2067	3254
92	433	439
446	2176	1653
92	427	432
643	1895	3245
91	427	432
702	2176	2165
170	590	1274
144	539	542
30	41	43
16	15	15
28	79	76
167	461	446
59	113	109
94	904	807
86	211	212
37	42	43
42	102	99
82	164	162
265	823	840
97	345	351
32	67	69
16	21	22
22	55	54
85	518	471
22	55	54
85	518	471
46	303	300
91	240	245
69	169	181
202	522	534
42	141	139
17	16	16
94	306	299
1577	3571	3544
195	1253	1187
30	52	57
34	40	39
18	29	31
23	29	28
68	127	128
180	811	802
11	10	10
52	158	148
72	200	206
15	26	25
128	495	496
61	130	124
49	75	75
167	450	462
31	68	67
239	481	472
19	24	25
119	320	322
164	492	487
174	532	527
30	47	50
210	428	429
58	95	98
55	154	154
80	163	165
40	121	126
164	463	447
92	358	337
50	88	93
108	368	357
25	35	36
12	18	17
87	401	286
41	63	63
35	54	55
32	121	123
79	505	488
32	121	123
79	505	488
78	504	487
32	122	124
37	120	115
79	505	488
47	120	115
56	463	441
47	120	115
56	463	441
55	198	187
40	63	64
34	125	121
114	455	433
32	78	78
96	1237	1131
66	198	199
11	10	10
77	502	449
12	11	11
11	10	10
28	54	57
66	110	108
10	15	16
47	125	126
41	47	46
49	165	174
17	23	22
47	94	96
61	128	123
222	751	761
39	56	59
56	265	239
54	200	205
21	66	64
44	129	125
50	110	109
103	224	221
80	249	258
114	617	625
28	37	37
57	186	183
16	41	41
64	200	205
164	499	485
39	74	74
34	127	125
46	68	68
34	127	125
46	68	68
34	127	125
46	68	68
34	127	125
46	68	68
29	127	125
46	68	68
41	64	62
45	112	110
13	12	12
126	355	350
103	199	187
107	281	289
74	248	242
22	33	35
24	35	37
100	326	314
44	108	109
77	218	222
92	223	227
118	348	339
85	192	195
125	207	211
134	1319	1077
14	13	13
48	92	92
17	45	41
97	286	293
162	468	458
124	355	304
25	47	47
174	1235	1177
189	949	930
23	33	34
29	82	74
143	541	540
84	287	283
53	151	151
217	524	528
43	114	117
24	93	91
56	279	251
65	167	166
75	207	205
165	392	394
30	61	59
201	402	386
12	18	17
66	193	196
14	19	20
109	444	459
76	177	176
25	29	29
23	82	83
25	36	38
18	17	17
117	255	259
32	321	335
48	5466	4536
103	5970	5014
13	12	12
12	11	11
227	6736	5747
152	5673	4742
37	113	190
12	11	11
143	275	276
160	5704	4798
32	322	445
12	11	11
143	275	276
160	5704	4786
32	322	444
12	11	11
197	6736	5754
159	5680	4762
33	109	1145
12	11	11
143	275	276
204	5919	4973
33	109	210
31	58	58
30	63	64
93	202	212
41	69	67
192	2214	1850
187	1156	1122
85	119	121
182	863	838
21	42	44
85	216	214
25	55	61
38	239	172
176	683	705
426	1044	1043
500	2323	2312
239	505	506
1847	5956	8515
231	505	507
44	193	198
65	172	156
64	266	283
121	298	293
114	761	775
33	112	118
26	94	90
90	282	247
288	891	903
79	275	263
34	87	89
45	312	182
63	201	206
15	14	14
30	81	84
56	125	122
25	40	36
115	219	223
9	8	8
40	77	78
42	51	51
70	157	156
28	45	48
52	65	63
15	19	19
83	465	479
29	39	40
58	114	114
97	1201	1259
20	552	568
50	116	121
22	43	40
108	303	311
19	68	60
90	137	132
86	266	265
35	123	129
133	293	295
116	813	711
198	610	572
120	447	444
51	231	234
201	1269	1254
25	35	36
54	113	115
41	151	161
22	56	55
106	158	162
19	30	32
27	47	47
21	27	26
39	66	67
43	89	88
14	19	20
66	2967	2402
82	164	164
148	5086	3777
189	564	560
29	61	59
81	164	169
27	69	70
30	41	43
187	407	412
16	26	27
28	37	37
60	206	208
310	1250	1228
24	44	41
23	73	79
27	44	44
242	707	724
63	105	106
242	707	724
63	105	106
10	9	9
157	490	510
10	9	9
157	490	510
15	14	14
39	73	72
57	1293	615
84	629	538
37	121	112
40	1130	489
52	100	102
151	417	420
36	435	406
144	350	355
114	357	370
64	178	167
107	823	2153
97	398	1917
107	823	1642
97	398	1925
102	823	2153
97	398	1918
124	3809	9517
19	227	197
107	2856	2237
122	2798	648
107	1210	3217
92	419	2433
144	909	3257
166	3417	2573
147	1328	4346
52	2014	842
74	199	202
229	457	462
21	30	30
42	108	105
148	467	488
14	23	24
29	58	57
83	315	292
24	61	62
27	38	37
23	66	71
186	739	762
50	92	86
60	108	113
71	437	387
32	97	95
76	312	298
36	116	116
56	134	131
42	94	96
111	309	312
14	13	13
67	108	109
53	146	151
281	775	787
23	305	190
57	111	108
50	204	189
49	126	121
24	36	36
155	765	794
25	43	41
91	183	192
55	252	258
58	293	193
91	6017	4166
59	145	143
317	787	803
175	408	416
26	143	119
89	169	172
141	373	351
18	23	24
65	189	189
229	613	574
28	196	173
14	13	14
53	82	84
41	131	131
17	34	34
96	179	182
71	132	136
20	25	26
15	14	14
48	70	70
67	119	124
39	78	78
504	1334	1330
35	42	44
159	366	362
16	44	43
92	177	180
125	242	247
130	307	288
52	95	96
32	550	408
101	1964	1779
25	128	118
13	17	17
102	445	461
72	198	180
61	1062	934
13	12	12
126	425	431
43	140	114
29	73	75
91	419	400
214	587	578
205	483	476
18	23	24
30	84	81
48	869	830
86	1788	1631
39	106	98
43	84	85
46	173	168
22	485	318
14	13	13
22	485	318
14	13	13
22	485	318
14	13	13
46	149	152
28	158	158
28	117	117
33	62	61
13	46	48
55	204	196
17	16	16
34	104	101
21	58	59
137	370	377
49	104	100
240	1059	1020
60	131	133
47	184	188
59	118	116
124	451	419
134	1040	818
18	17	17
31	47	46
38	71	68
33	52	51
29	57	58
89	261	249
29	39	40
32	77	75
41	62	64
73	160	161
19	24	25
143	450	447
24	133	118
73	186	184
40	51	53
23	42	40
58	117	115
41	71	73
193	558	555
18	17	17
32	100	96
89	362	370
33	32	32
187	1012	822
30	833	543
42	1560	1072
250	944	900
191	640	599
39	136	78
44	88	89
34	57	58
147	347	350
35	210	215
25	37	37
171	1448	1321
125	211	213
67	198	198
255	650	649
51	108	110
801	2255	2177
128	266	274
475	2536	2423
153	272	278
83	271	277
33	97	99
470	3570	3401
126	272	278
443	1317	1283
245	2314	2196
25	35	36
12	11	11
54	89	89
25	91	93
155	323	317
17	26	26
49	282	255
13	12	12
213	1478	1259
69	180	188
176	406	393
18	17	17
14	85	89
139	608	633
65	98	96
78	1393	1186
111	989	896
45	387	378
47	368	339
115	289	290
22	96	87
126	618	570
20	79	83
163	1825	1664
322	2208	2043
77	677	520
163	2969	2105
23	34	36
26	31	32
67	168	162
41	462	398
77	536	457
50	1533	232
23	90	1080
35	763	662
2352	6844	6792
103	3526	2303
206	3868	2631
68	165	163
9	8	8
69	250	259
25	119	118
339	6337	1605
126	712	746
377	6337	1798
54	119	118
409	6337	4509
224	6601	3828
35	120	119
54	119	118
248	2443	2580
146	1332	1488
393	6337	2262
29	129	119
377	6337	6069
285	8414	2209
173	1116	1441
371	6336	3571
144	1996	1545
12	16	117
94	2155	2753
98	883	3126
349	8526	6233
21	108	110
26	25	25
55	185	182
21	39	40
105	211	210
41	57	59
12	11	11
22	160	135
126	716	676
20	56	56
115	242	245
11	21	18
280	1316	928
40	109	105
111	365	356
13	17	17
45	374	342
87	253	263
18	41	39
72	669	497
18	41	39
77	669	496
77	668	495
19	42	40
40	95	106
67	669	496
18	67	71
17	16	16
16	15	15
18	68	72
18	67	71
17	16	16
18	67	85
24	28	28
11	15	15
18	27	27
58	174	175
10	9	9
53	105	102
94	701	701
9	8	8
21	33	33
9	8	8
21	33	33
10	9	9
45	113	116
54	445	236
45	183	188
12	16	16
30	35	36
132	540	547
39	132	129
16	15	15
17	16	16
66	150	152
18	29	28
70	342	322
67	153	146
118	550	521
144	485	491
46	153	150
28	78	79
163	562	521
42	178	165
10	34	36
111	251	240
17	55	50
208	5751	4927
62	122	126
140	524	515
95	662	589
114	597	548
32	64	61
41	105	108
179	625	592
45	67	67
246	617	642
193	526	520
40	185	183
43	73	74
21	1374	1391
38	102	103
37	101	102
21	1375	1392
27	101	102
21	1375	1383
23	58	59
37	102	103
23	58	59
33	102	103
77	1033	975
174	805	778
44	306	199
22	26	26
178	548	547
25	43	41
36	101	103
46	132	135
113	212	211
39	68	68
131	653	643
30	39	37
26	41	42
73	201	201
165	1727	1493
69	964	817
57	140	141
19	18	18
11	10	10
33	75	75
56	151	158
33	75	75
56	151	158
18	24	23
89	191	193
38	95	100
18	24	23
89	191	193
38	95	100
112	308	283
145	483	459
26	1631	5024
53	129	125
29	1637	5063
100	1433	1318
70	543	487
81	3871	3264
93	1120	968
81	3024	2552
92	1652	1410
81	2491	2109
40	1375	1201
51	1678	1519
20	3627	24
47	5119	85
21	3627	52
47	5119	76
120	237	247
22	71	66
31	55	57
40	89	92
49	87	84
15	14	14
147	4423	2781
202	972	4047
147	4423	2781
202	972	4047
147	4423	2781
202	972	4047
66	387	349
20	39	37
16	44	45
64	138	139
292	715	690
24	452	3515
229	731	743
23	66	63
26	139	137
68	147	141
33	62	63
188	568	557
142	359	357
27	37	38
21	42	44
162	392	400
11	10	10
26	25	25
76	306	294
29	33	33
16	27	29
29	89	93
39	76	76
159	752	724
71	604	459
142	491	477
48	80	79
24	111	105
234	560	546
10	9	9
12	11	11
38	92	84
31	49	50
91	220	222
16	27	29
28	5508	7255
34	249	224
27	99	93
71	295	262
123	558	575
17	26	26
19	35	37
40	71	71
15	24	24
11	10	10
243	621	604
233	615	636
14	18	18
56	166	178
10	9	9
39	64	64
45	70	70
35	99	97
11	10	10
94	489	464
20	113	105
22	188	161
80	347	351
16	15	15
98	1114	350
59	5401	131
30	1943	39
122	3003	391
30	1181	39
45	1968	94
10	9	9
268	2403	882
30	7195	39
145	1972	455
142	2683	437
59	2424	144
10	771	9
41	2314	66
32	1199	78
32	1061	925
53	2239	730
39	598	388
83	2491	247
21	3431	25
107	3341	351
165	4642	855
51	575	196
61	859	109
46	73	76
101	3273	224
142	4963	457
39	1972	77
69	2591	318
58	380	382
107	1098	351
77	5851	183
30	79	76
312	730	712
143	533	536
514	2423	2005
39	97	100
42	7821	566
18	17	17
311	664	657
12	16	16
51	97	98
19	18	18
43	127	136
60	328	309
72	227	208
110	456	447
47	88	84
15	14	14
137	474	424
58	95	94
22	45	46
153	675	702
126	549	529
15	14	14
190	440	457
50	209	191
15	21	20
38	87	88
125	328	337
280	507	525
15	25	26
42	46	46
47	66	64
41	71	71
96	189	187
151	699	1530
37	72	72
33	50	50
40	142	132
34	67	64
31	154	156
23	77	81
21	20	20
88	137	142
131	389	405
13	12	12
57	153	145
61	147	148
98	245	248
36	62	60
21	60	62
10	9	9
178	688	708
21	27	26
45	84	84
284	881	869
34	99	93
96	233	233
104	371	361
64	304	294
51	404	381
15	19	19
49	180	190
37	78	82
14	182	168
74	305	295
23	22	22
297	1097	1075
93	314	320
13	28	29
37	148	148
30	58	55
38	106	99
16	15	15
42	59	59
34	2430	2730
46	110	116
25	38	36
48	90	96
76	194	200
169	373	361
74	417	437
15	14	14
75	417	435
15	14	14
74	417	437
15	14	14
65	417	435
15	14	14
65	417	435
15	14	14
65	417	435
15	14	14
22	27	28
25	31	30
32	136	140
19	18	18
106	272	274
19	36	33
35	70	68
89	210	216
31	72	72
72	191	187
81	235	247
68	185	178
129	522	503
19	34	35
255	804	776
34	40	39
48	181	187
67	127	120
26	52	50
59	68	68
109	140	141
145	501	527
43	76	77
85	217	224
9	8	8
33	66	67
12	11	11
34	204	217
17	36	35
23	254	259
16	22	21
68	170	179
22	33	32
42	168	172
29	45	44
71	207	210
30	47	47
24	29	30
18	17	17
38	95	88
36	261	262
18	46	47
22	21	21
76	161	159
50	191	194
58	109	110
20	84	84
81	300	306
17	33	35
155	1297	1013
174	439	453
200	636	641
30	86	81
71	88	91
31	48	51
142	654	605
181	667	682
25	97	108
34	68	70
353	691	708
50	202	208
37	42	43
177	898	844
73	204	203
205	532	536
123	438	439
82	311	291
78	400	361
58	123	123
94	526	492
25	116	113
17	53	54
21	20	20
261	699	683
199	733	712
28	83	73
63	425	359
62	306	284
202	841	831
17	22	23
125	290	288
50	149	155
113	421	389
41	367	330
60	156	162
329	1013	985
23	51	55
35	70	65
252	935	947
93	233	239
58	184	190
31	41	42
65	270	232
44	82	79
19	49	49
34	213	204
19	49	49
34	213	204
34	212	203
20	50	50
30	212	203
15	50	50
62	278	281
118	354	360
46	114	115
20	32	32
131	230	222
188	455	430
22	81	73
25	55	52
22	44	44
27	26	26
104	418	416
69	265	275
79	248	234
259	395	402
55	218	213
32	61	66
31	56	55
40	60	57
42	125	121
91	278	274
42	125	121
91	278	274
18	17	17
89	206	209
18	17	17
89	206	209
40	64	65
56	94	91
40	64	65
56	94	91
57	87	89
24	62	64
72	223	215
66	104	108
18	53	55
91	224	223
18	17	17
31	51	49
45	65	66
39	148	158
80	179	185
38	75	74
73	272	269
36	94	95
37	66	65
86	380	366
69	797	725
265	1286	1211
45	199	177
32	120	121
32	74	77
12	31	27
18	17	17
21	32	34
95	213	221
107	463	444
53	153	143
18	24	23
105	269	257
36	60	56
155	800	784
39	847	771
30	54	53
94	360	351
80	1927	1155
185	2513	1710
443	1013	1042
11	10	10
36	66	63
141	241	260
37	329	255
9	8	8
51	109	115
61	146	132
102	210	214
61	1272	1031
47	524	484
61	1272	1031
207	2472	2166
89	205	207
96	224	225
95	223	224
90	206	208
19	473	457
90	206	208
89	205	207
19	474	458
89	205	207
19	474	458
51	75	77
25	38	39
10	9	9
34	6479	7634
56	101	96
43	173	170
100	329	303
131	508	525
45	1467	1442
43	536	540
112	262	254
32	54	54
39	154	141
86	190	195
46	118	124
16	15	15
31	52	48
198	627	447
24	2868	2942
262	852	841
530	6505	6452
27	207	212
27	26	26
21	27	26
221	717	702
46	58	58
10	9	9
100	204	210
19	54	53
159	440	443
47	113	109
80	184	180
41	105	106
54	125	125
32	57	57
45	85	88
82	1016	948
76	2573	2246
268	667	656
19	23	23
139	862	825
145	512	488
75	184	184
134	490	485
24	28	28
45	115	117
26	43	43
25	69	68
193	1092	1079
129	782	763
22	21	21
46	57	57
79	959	949
38	78	78
17	38	37
201	1775	1383
18	22	22
39	68	70
90	298	290
72	138	138
56	139	129
73	130	134
464	1587	1579
28	70	74
75	154	151
42	191	201
53	102	106
126	323	318
25	35	36
68	173	165
84	275	264
95	209	224
99	341	334
84	194	193
22	35	33
15	14	14
22	35	33
15	14	14
80	148	147
145	402	409
14	43	46
39	78	80
72	117	115
20	353	439
251	610	632
64	140	143
14	2139	3962
36	1295	1185
42	90	89
56	379	354
169	215	216
10	9	9
138	556	557
323	763	752
32	50	51
23	141	153
88	257	252
50	125	128
16	21	22
79	194	200
32	93	87
23	66	65
83	177	172
26	74	79
124	267	264
50	121	119
23	44	46
29	55	57
16	21	22
28	38	39
27	61	63
101	284	256
37	79	83
64	148	147
39	114	116
14	19	20
23	39	41
17	22	23
15	14	14
67	132	131
42	115	115
105	328	330
61	321	325
22	31	27
89	284	261
197	464	472
17	22	23
19	24	25
44	64	61
229	834	823
22	51	48
73	141	147
26	53	56
44	159	150
58	391	308
332	2179	1943
132	344	315
45	560	466
44	479	379
81	494	477
85	231	236
14	13	13
171	686	643
72	458	443
96	167	168
17	23	22
21	20	20
26	49	50
47	70	73
53	116	121
106	225	218
165	498	478
164	536	515
40	64	62
75	256	258
36	199	184
42	263	269
73	153	160
235	687	699
63	161	166
204	965	910
42	61	61
84	977	853
136	916	748
136	336	353
20	38	36
163	422	426
73	136	136
157	604	596
43	95	97
35	44	44
187	445	438
17	33	35
117	331	288
14	34	31
68	189	174
115	475	475
85	170	171
140	407	426
148	246	250
236	1055	1078
22	21	21
21	20	20
94	177	178
103	747	769
141	408	427
118	196	200
24	44	41
23	43	40
119	197	201
268	878	870
19	75	73
33	56	57
54	90	91
97	390	378
23	181	163
51	181	166
95	391	378
58	181	170
92	391	377
43	71	72
842	2022	1981
28	87	85
48	179	179
206	524	518
51	208	197
33	82	72
20	68	64
20	58	63
11	10	10
58	144	141
27	71	76
61	144	141
100	395	412
66	144	141
32	71	76
71	144	141
32	71	76
66	144	141
79	395	417
66	144	141
94	395	417
46	96	96
25	30	31
19	18	18
218	521	518
127	520	531
86	429	426
19	58	53
90	176	179
104	246	233
72	160	162
9	8	8
98	239	227
151	512	442
130	341	361
30	89	90
149	477	492
34	51	51
10	9	9
121	259	270
303	940	932
42	210	201
86	220	214
11	25	27
43	72	71
19	44	44
23	79	78
105	187	188
44	63	62
37	63	65
203	635	624
34	72	73
47	180	174
34	72	73
61	196	189
34	72	73
61	196	189
34	72	73
56	196	189
56	195	188
35	73	74
34	72	73
56	196	189
24	36	36
127	356	355
32	38	37
43	60	60
28	37	37
68	232	199
12	16	16
29	85	81
30	52	52
162	472	433
30	52	52
162	472	433
55	95	98
56	104	107
95	346	346
29	46	46
40	113	116
11	10	10
29	69	69
27	77	80
32	133	111
24	107	101
88	239	239
222	770	757
37	61	63
17	22	23
31	76	71
44	157	153
53	107	104
14	20	19
37	71	68
85	463	435
37	71	68
85	463	435
77	168	172
21	79	84
174	4298	3213
28	37	37
28	163	125
288	6231	4883
14	20	19
86	168	162
32	45	48
147	412	428
18	23	24
11	16	17
39	81	82
66	103	102
113	358	362
15	14	14
723	5517	6309
218	1717	2377
723	5517	6309
218	1717	2377
714	4290	7016
533	3860	4229
401	1043	4103
374	2885	3553
714	4290	7016
533	3860	4229
720	4728	9494
695	6234	8646
723	5517	6309
218	1717	2377
401	1043	4103
374	2885	3553
236	2285	4017
884	8342	7353
713	4644	5368
123	5807	8439
681	5677	8655
408	1358	4091
662	7223	7137
372	1916	2617
1057	7172	9924
1020	3305	4385
1057	7172	9924
1020	3305	4385
1057	7172	9924
1020	3305	4385
872	9932	9394
1383	9867	9957
872	9932	9394
1383	9867	9957
872	9932	9394
1383	9867	9957
904	6883	7599
512	3305	5063
953	9993	9803
1163	9575	9999
744	7061	6787
896	9322	9782
938	9962	9418
1197	9673	9725
46	343	311
150	1638	1623
147	1637	1622
46	344	312
147	1637	1622
46	344	312
155	1637	1622
46	344	312
46	343	311
155	1638	1623
19	18	18
84	443	450
20	52	57
70	254	247
21	69	71
43	60	60
105	188	188
45	90	93
48	102	100
13	12	12
43	48	49
43	2087	1712
84	2151	1790
56	264	250
14	49	45
52	152	158
14	19	20
48	128	122
14	19	20
48	128	122
42	192	183
116	305	301
42	192	183
116	305	301
49	91	93
828	3898	3957
227	1850	1926
40	97	89
36	76	77
23	22	22
54	91	94
47	158	156
66	340	349
39	81	85
21	25	25
60	119	123
118	397	391
18	37	38
12	11	11
11	21	22
74	800	693
87	608	561
346	874	856
82	232	238
346	874	856
82	232	238
66	205	193
40	44	44
92	369	341
71	274	259
57	1265	4721
26	597	341
36	326	1915
38	90	1114
36	326	1915
38	90	1114
56	1369	5087
28	597	415
110	235	239
170	653	602
42	117	119
166	5438	4410
166	5437	4409
43	118	120
166	5865	4820
53	118	120
27	288	269
92	650	623
28	55	55
35	81	70
28	55	55
35	81	70
28	55	55
35	81	70
35	80	69
29	56	56
30	80	69
29	56	56
35	80	69
29	56	56
10	9	9
50	158	145
25	40	41
63	182	180
56	130	136
65	123	126
35	162	148
18	90	85
98	230	242
41	135	141
272	730	704
80	260	261
22	91	98
90	434	417
65	151	147
68	131	125
33	130	131
23	28	29
53	195	193
19	46	40
510	2776	2775
53	130	130
569	3061	4426
50	154	1519
659	3131	3121
54	154	1521
659	3131	3121
54	154	1521
659	3131	3121
54	154	1521
569	3061	4426
50	154	1519
659	3131	3121
54	154	1521
77	288	300
182	521	505
37	116	107
26	30	30
23	117	122
32	77	80
108	393	395
146	529	533
22	21	21
36	61	62
23	74	78
45	77	76
44	112	110
19	58	63
19	7176	5530
95	234	237
12	11	11
60	456	416
55	130	130
60	293	273
61	126	134
106	503	487
61	233	225
43	210	204
115	542	529
44	119	104
80	143	147
46	109	106
27	121	99
43	342	248
33	79	78
59	141	143
26	48	46
50	105	102
553	2055	2001
523	3018	1619
439	3017	1611
215	771	765
439	3017	1611
215	771	765
464	3017	1600
536	2055	2000
511	3017	1619
238	754	746
511	3017	1619
238	754	746
32	82	82
2184	9984	8413
